Feature,Instance,X,Y
A,1027,4673.94,4896.98
A,1028,3589.15,2863.26
A,1029,2766.5,1149.24
A,1030,1245.86,146.18
A,1031,165.61,4408.88
A,1032,4859.98,3807.88
A,1033,1882.69,4303.68
A,1034,4035.95,2973.09
A,1035,1462.41,808.18
A,1036,82.51,1903.08
A,1037,776.25,932.06
A,1038,3741.93,1126.9
A,1039,4781.27,3975.0
A,1040,4977.15,742.77
A,1041,889.61,914.84
A,1042,4853.94,3295.88
A,1043,3303.7,3570.69
A,1044,367.1,1548.31
A,1045,3910.06,2930.86
A,1046,4528.99,2718.26
A,1047,718.84,3388.72
A,1048,4042.92,694.62
A,1049,3825.01,4697.52
A,1050,4183.64,2408.62
A,1051,4855.04,3266.64
A,1052,3050.35,2688.58
A,1053,494.32,2739.88
A,1054,2247.65,3741.89
A,1055,1155.05,2462.25
A,1056,3081.99,3791.51
A,1057,1172.09,503.08
A,1058,4256.57,4250.77
A,1059,4554.94,1564.1
A,1060,504.18,3312.01
A,1061,3936.58,2487.64
A,1062,4063.04,3531.55
A,1063,1279.19,2364.25
A,1064,1184.24,2387.53
A,1065,1889.14,3047.31
A,1066,2301.9,83.75
A,1067,4791.36,2568.53
A,1068,887.73,2622.97
A,1069,2864.49,2165.36
A,1070,2801.57,563.81
A,1071,1323.03,1625.21
A,1072,393.26,1447.81
A,1073,4848.87,737.48
A,1074,1546.17,215.75
A,1075,4132.15,4792.15
A,1076,1139.68,2260.91
A,1077,4193.34,871.63
A,1078,3472.04,2367.41
A,1079,4203.6,4518.8
A,1080,1409.39,3130.07
A,1081,1555.64,4860.12
A,1082,1852.75,3107.74
A,1083,160.35,2998.24
A,1084,4000.15,3603.56
A,1085,4615.35,1633.59
A,1086,1386.28,2389.57
A,1087,3762.53,4940.36
A,1088,1988.98,2311.36
A,1089,2094.37,2615.23
A,1090,3682.68,541.7
A,1091,818.08,968.49
A,1092,3255.38,2096.99
A,1093,1907.63,40.99
A,1094,890.41,3919.72
A,1095,4096.49,3520.33
A,1096,3419.37,3345.69
A,1097,755.97,4671.5
A,1098,4008.17,1462.91
A,1099,4772.47,2285.52
A,1100,1287.45,1850.64
A,1101,1737.33,2942.61
A,1102,600.4,2498.56
A,1103,3405.87,3750.1
A,1104,3498.38,4252.98
A,1105,3882.66,1160.68
A,1106,273.03,1588.37
A,1107,836.12,867.69
A,1108,2311.99,587.15
A,1109,1604.74,4755.75
A,1110,1200.12,119.36
A,1111,2107.83,80.43
A,1112,4507.06,1095.03
A,1113,3214.22,3040.59
A,1114,1633.6,4091.03
A,1115,932.19,526.06
A,1116,2538.89,4808.86
A,1117,1327.78,1832.04
A,1118,3804.37,2875.47
A,1119,368.09,756.82
A,1120,3691.13,3157.52
A,1121,1542.61,1637.44
A,1122,37.06,2935.81
A,1123,3247.29,1831.0
A,1124,2509.57,4888.28
A,1125,2359.51,3421.03
A,1126,4858.17,16.71
A,1127,1085.4,1168.09
A,1128,4742.81,1656.9
A,1129,3435.55,4505.38
A,1130,4284.35,365.28
A,1131,2116.5,4407.34
A,1132,3320.79,3356.6
A,1133,3621.78,464.18
A,1134,260.59,4004.08
A,1135,2063.32,4436.52
A,1136,219.06,847.92
A,1137,1064.63,3042.59
A,1138,3576.75,470.39
A,1139,43.37,1571.25
A,1140,2847.73,1383.21
A,1141,531.02,1745.32
A,1142,1731.52,2511.16
A,1143,667.89,2522.18
A,1144,3723.45,159.69
A,1145,2089.23,2147.47
A,1146,4439.92,862.71
A,1147,1472.47,3325.85
A,1148,1041.02,2135.27
A,1149,3316.65,1680.47
A,1150,4314.03,2783.12
A,1151,1570.41,3505.5
A,1152,2824.96,2923.0
A,1153,3201.96,4010.25
A,1154,3952.09,3042.81
A,1155,2591.34,4272.42
A,1156,1613.54,1864.3
A,1157,1657.64,2901.13
A,1158,4834.26,371.18
A,1159,2675.82,809.62
A,1160,2688.71,1099.6
A,1161,1740.73,100.91
A,1162,1914.84,4915.85
A,1163,4996.59,4356.35
A,1164,4375.45,2738.78
A,1165,2001.57,1441.48
A,1166,2153.74,3362.9
A,1167,2257.22,64.62
A,1168,4812.8,2025.52
A,1169,3920.35,3808.52
A,1170,4309.2,1657.64
A,1171,3570.1,680.64
A,1172,2568.35,2816.82
A,1173,533.93,2575.63
A,1174,4205.07,3571.34
A,1175,3491.59,669.84
A,1176,4459.45,2507.03
A,1177,3991.76,3214.43
A,1178,1042.39,1469.51
A,1179,1590.65,2909.11
A,1180,2926.4,3845.62
A,1181,4634.8,1213.31
A,1182,1041.24,1149.86
A,1183,2118.68,3250.64
A,1184,4607.08,1593.02
A,1185,3088.33,2808.74
A,1186,1450.83,3867.3
A,1187,1500.42,1031.07
A,1188,2529.51,1060.08
A,1189,2532.56,4098.03
A,1190,4381.93,2420.97
A,1191,151.28,804.12
A,1192,4247.19,1331.73
A,1193,1982.03,4646.72
A,1194,4371.14,4042.79
A,1195,4022.23,3343.29
A,1196,434.87,1011.24
A,1197,882.12,463.58
A,1198,2022.84,2356.79
A,1199,4639.4,1418.48
A,1200,698.14,2283.29
A,1201,2968.55,2612.05
A,1202,483.0,682.86
A,1203,4219.01,592.14
A,1204,1006.6,2960.69
A,1205,684.92,4982.31
A,1206,3936.95,2492.63
A,1207,3527.18,505.44
A,1208,3694.34,3830.68
A,1209,1966.12,4709.51
A,1210,4167.83,2471.96
A,1211,3879.5,564.29
A,1212,2570.79,4745.04
A,1213,2373.87,439.58
A,1214,2985.19,1036.84
A,1215,4008.24,172.72
A,1216,1420.68,1114.08
A,1217,3399.89,2098.64
A,1218,4452.42,2539.23
A,1219,321.12,3564.33
A,1220,2112.73,1389.89
A,1221,3640.11,1410.46
A,1222,3357.87,4039.92
A,1223,4406.35,2942.24
A,1224,2484.06,376.68
A,1225,1769.24,3192.15
A,1226,390.67,4929.9
A,1227,2250.65,3226.18
A,1228,3403.79,2404.26
A,1229,41.26,737.96
A,1230,3308.99,3779.42
A,1231,2606.96,4969.76
A,1232,3952.45,512.2
A,1233,3561.62,2822.87
A,1234,4092.74,1428.54
A,1235,1053.02,1155.12
A,1236,3509.57,3401.79
A,1237,2596.78,2777.94
A,1238,3831.85,2469.04
A,1239,2206.41,3530.87
A,1240,338.69,4431.63
A,1241,2955.52,2608.51
A,1242,4267.6,816.08
A,1243,4782.05,1490.78
A,1244,3863.42,173.71
A,1245,3694.85,2048.15
A,1246,2497.97,4583.15
A,1247,255.34,3333.3
A,1248,3782.93,3670.35
A,1249,2458.01,2845.67
A,1250,478.3,1583.48
A,1251,3849.5,1055.52
A,1252,4323.65,614.13
A,1253,4682.59,1988.88
A,1254,2333.12,4472.71
A,1255,4394.33,934.74
A,1256,197.85,1510.39
A,1257,399.27,3877.36
A,1258,823.9,4998.45
A,1259,702.17,3136.36
A,1260,730.15,2070.84
A,1261,3959.45,3919.03
A,1262,2733.69,4004.87
A,1263,3657.15,3926.41
A,1264,3146.44,4263.48
A,1265,3995.01,161.49
A,1266,11.04,4360.74
A,1267,3052.57,3755.22
A,1268,582.13,1900.0
A,1269,3284.85,3653.47
A,1270,1133.49,2793.17
A,1271,4157.67,4390.71
A,1272,779.38,2760.11
A,1273,1850.31,987.58
A,1274,4183.88,1377.98
A,1275,2509.4,3784.48
A,1276,2968.19,4321.64
A,1277,2115.52,3407.46
A,1278,2624.03,4930.47
A,1279,3321.83,318.79
A,1280,1956.98,756.18
A,1281,3842.44,3069.64
A,1282,477.71,4232.84
A,1283,923.71,837.11
A,1284,3457.81,1644.05
A,1285,3295.23,3923.9
A,1286,1713.59,2048.7
A,1287,2002.87,2936.98
A,1288,2913.17,4568.74
A,1289,3139.65,4973.58
A,1290,2154.56,2669.56
A,1291,4742.53,1768.46
A,1292,1754.08,210.52
A,1293,2193.31,689.39
A,1294,2245.22,4645.12
A,1295,1131.19,651.67
A,1296,3578.17,2966.07
A,1297,1696.49,377.32
A,1298,3950.73,1088.03
A,1299,3913.0,1546.54
A,1300,1836.4,1013.2
A,1301,2529.77,2539.83
A,1302,3082.76,3585.5
A,1303,2070.89,919.49
A,1304,2318.77,4178.54
A,1305,494.29,3055.28
A,1306,1790.81,3348.25
A,1307,3164.22,4287.42
A,1308,1013.65,2073.98
A,1309,1315.56,267.18
A,1310,2039.53,234.31
A,1311,3591.88,3812.7
A,1312,512.86,2643.56
A,1313,345.73,3747.53
A,1314,352.21,1625.55
A,1315,3986.25,1825.14
A,1316,655.74,1593.12
A,1317,3137.18,1141.36
A,1318,139.79,2202.7
A,1319,3685.7,3168.58
A,1320,3139.63,1273.82
A,1321,3370.62,3066.68
A,1322,4150.83,3075.91
A,1323,3860.85,229.92
A,1324,4801.84,2409.07
A,1325,4363.67,1876.75
A,1326,4772.47,3645.81
A,1327,4507.01,1602.09
A,1328,2421.32,3717.08
A,1329,2026.97,439.19
A,1330,3239.77,3323.36
A,1331,567.28,693.22
A,1332,192.29,3669.14
A,1333,2399.54,197.7
A,1334,211.07,2022.86
A,1335,4147.63,3810.96
A,1336,3388.28,3146.97
A,1337,2127.55,765.71
A,1338,1863.69,525.2
A,1339,4661.87,2436.96
A,1340,3782.71,115.8
A,1341,3945.68,2943.14
A,1342,2261.89,2109.5
A,1343,2052.67,2009.93
A,1344,2086.11,1535.09
A,1345,3720.04,1422.71
A,1346,175.73,3246.51
A,1347,4928.81,4816.27
A,1348,706.54,2677.4
A,1349,2874.4,481.69
A,1350,676.37,3663.16
A,1351,18.85,2778.98
A,1352,3261.44,552.71
A,1353,3488.47,1625.5
A,1354,1518.26,3741.3
A,1355,4738.4,1896.12
A,1356,4055.21,4590.01
A,1357,1656.48,3123.97
A,1358,4377.68,2624.14
A,1359,3431.33,3082.78
A,1360,1616.48,389.61
A,1361,3111.59,3675.99
A,1362,3302.82,2724.92
A,1363,3635.23,141.77
A,1364,3218.16,2311.28
A,1365,59.17,4186.29
A,1366,2650.81,4180.18
A,1367,1760.59,119.55
A,1368,96.95,1166.7
A,1369,4681.7,1709.18
A,1370,3621.03,427.17
A,1371,491.67,3344.81
A,1372,1796.69,1823.93
A,1373,2367.5,585.71
A,1374,1590.03,1804.84
A,1375,438.59,3082.39
A,1376,4246.06,4791.61
A,1377,3865.21,286.76
A,1378,551.57,1342.87
A,1379,4476.16,536.52
A,1380,1917.48,3346.7
A,1381,3407.34,4206.98
A,1382,3682.13,552.1
A,1383,4245.31,4875.03
A,1384,2829.43,1536.93
A,1385,3027.02,3210.98
A,1386,2942.44,1722.16
A,1387,4461.75,1189.31
A,1388,4897.94,4766.78
A,1389,1879.3,1478.89
A,1390,357.42,3049.51
A,1391,3551.74,1413.32
A,1392,1872.69,1976.78
A,1393,4940.23,2859.19
A,1394,314.97,1473.82
A,1395,4567.98,3754.09
A,1396,1690.54,4145.18
A,1397,4791.7,274.33
A,1398,2019.83,1284.68
A,1399,4662.68,1244.59
A,1400,2578.62,2492.47
A,1401,2756.29,53.1
A,1402,3777.83,2227.62
A,1403,139.95,2523.91
A,1404,329.86,2675.9
A,1405,388.82,784.79
A,1406,4463.57,2997.26
A,1407,179.1,3867.97
A,1408,4794.97,1994.03
A,1409,2334.3,1705.35
A,1410,611.87,1386.12
A,1411,4560.06,1355.6
A,1412,1968.95,4272.93
A,1413,1520.43,3797.26
A,1414,1930.46,4187.42
A,1415,4169.48,3613.26
A,1416,104.1,634.71
A,1417,3900.28,2864.94
A,1418,293.23,3498.64
A,1419,2635.49,4645.07
A,1420,1836.83,2416.32
A,1421,2529.33,2639.07
A,1422,1085.0,3783.19
A,1423,4290.52,3693.28
A,1424,3966.08,923.73
A,1425,479.36,25.8
A,1426,3950.38,2957.33
A,1427,632.71,1192.5
A,1428,2932.41,1400.68
A,1429,3084.15,4504.9
A,1430,707.18,1342.69
A,1431,593.44,1142.43
A,1432,3506.42,1775.56
A,1433,680.69,3828.86
A,1434,4096.99,2314.16
A,1435,3574.74,1296.32
A,1436,4358.54,2689.23
A,1437,4868.52,3195.55
A,1438,3856.78,1920.99
A,1439,270.6,3185.76
A,1440,4982.41,2827.15
A,1441,4831.18,1006.73
A,1442,3708.06,4143.68
A,1443,4662.88,2146.77
A,1444,1.99,2707.78
A,1445,4932.53,3892.55
A,1446,414.49,3130.59
A,1447,3937.88,494.13
A,1448,1822.88,1386.9
A,1449,4132.65,4309.44
A,1450,3102.5,461.65
A,1451,4596.29,1651.92
A,1452,2348.99,4183.04
A,1453,667.26,1261.16
A,1454,3088.81,2437.17
A,1455,2335.72,1011.42
A,1456,1130.08,4898.39
A,1457,4522.49,2880.03
A,1458,1511.52,4586.71
A,1459,2434.37,4362.73
A,1460,2112.68,3533.92
A,1461,3826.87,1389.2
A,1462,2381.63,4682.19
A,1463,881.83,1227.95
A,1464,3751.34,4374.39
A,1465,1372.67,2469.88
A,1466,2788.34,961.16
A,1467,83.26,4520.76
A,1468,3230.86,3179.25
A,1469,3657.75,4525.03
A,1470,3476.42,3401.72
A,1471,4057.96,2564.83
A,1472,372.06,3921.11
A,1473,2762.46,516.11
A,1474,3608.1,1057.85
A,1475,3982.62,2236.17
A,1476,3952.53,4769.92
A,1477,2196.76,4568.58
A,1478,1634.78,3207.09
A,1479,4270.3,2666.79
A,1480,3301.21,4439.31
A,1481,2509.81,3714.42
A,1482,1064.5,4865.83
A,1483,3223.08,168.93
A,1484,4815.13,1.72
A,1485,4649.17,3332.26
A,1486,928.96,2909.34
A,1487,886.31,3710.96
A,1488,4475.97,1262.04
A,1489,1017.14,3460.52
A,1490,1919.73,365.72
A,1491,2619.85,2693.49
A,1492,391.77,4136.49
A,1493,3517.35,3018.43
A,1494,3764.4,514.68
A,1495,2885.98,23.77
A,1496,3908.96,990.95
A,1497,1223.82,4037.12
A,1498,891.91,343.54
A,1499,1500.33,506.23
A,1500,698.03,2593.54
A,1501,700.98,3606.38
A,1502,1408.68,650.36
A,1503,1307.21,1043.18
A,1504,3883.61,3485.8
A,1505,92.61,372.74
A,1506,2189.95,809.78
A,1507,747.06,2935.49
A,1508,1819.45,4816.32
A,1509,3322.65,1928.01
A,1510,1348.48,204.66
A,1511,1404.53,4300.45
A,1512,2115.74,4625.4
A,1513,4423.3,4938.01
A,1514,1685.53,1849.19
A,1515,2819.05,4132.43
A,1516,4761.72,510.91
A,1517,2762.49,4326.19
A,1518,4664.74,4013.48
A,1519,1284.81,4741.42
A,1520,2829.29,2474.17
A,1521,4134.82,278.6
A,1522,422.07,2513.24
A,1523,2833.82,3099.18
A,1524,243.89,3288.33
A,1525,2217.66,1075.59
A,1526,2020.89,4572.32
A,1527,4157.75,493.37
A,1528,1189.0,1400.53
A,1529,1490.63,1783.28
A,1530,1227.05,1369.2
A,1531,4357.66,2034.41
A,1532,666.74,960.18
A,1533,611.02,1679.04
A,1534,3047.28,1420.87
A,1535,3270.74,2805.98
A,1536,3531.51,3581.23
A,1537,4098.72,3874.31
A,1538,1069.83,1125.93
A,1539,3878.38,4602.5
A,1540,1791.58,1324.12
A,1541,4694.13,3397.19
A,1542,4631.53,1743.47
A,1543,2111.54,189.4
A,1544,1353.16,2269.12
A,1545,3137.19,3264.21
A,1546,2522.84,4501.53
A,1547,3514.36,1460.09
A,1548,3116.51,2100.41
A,1549,4611.86,4461.89
A,1550,1902.22,1154.78
A,1551,51.9,3823.02
A,1552,17.59,4411.68
A,1553,2544.08,3439.65
A,1554,473.6,283.44
A,1555,4423.54,63.07
A,1556,2522.15,1888.13
A,1557,4991.69,4902.93
A,1558,1675.07,960.46
A,1559,2402.88,3923.28
A,1560,3848.64,421.63
A,1561,325.88,778.16
A,1562,3283.68,6.53
A,1563,283.13,4029.98
A,1564,66.87,2638.63
A,1565,757.79,3969.43
A,1566,1514.08,4416.49
A,1567,2700.29,636.8
A,1568,1272.22,871.11
A,1569,3379.6,219.85
A,1570,4199.39,3671.89
A,1571,4715.8,1069.71
A,1572,2845.59,3074.12
A,1573,742.05,634.71
A,1574,4509.84,3611.43
A,1575,4785.02,2156.05
A,1576,4697.53,688.58
A,1577,613.25,1480.59
A,1578,828.89,4273.74
A,1579,539.34,11.06
A,1580,4128.55,3514.09
A,1581,3372.78,2834.97
A,1582,4525.65,454.11
A,1583,3549.0,3105.66
A,1584,4187.84,4354.89
A,1585,3630.71,803.96
A,1586,2580.86,2183.03
A,1587,4723.88,176.75
A,1588,705.83,4256.17
A,1589,2932.57,209.56
A,1590,4264.48,4648.42
A,1591,4520.14,1455.44
A,1592,2853.61,3601.75
A,1593,4271.9,825.5
A,1594,3803.24,1219.69
A,1595,4807.91,1998.48
A,1596,331.77,3368.55
A,1597,1091.3,685.3
A,1598,299.11,1880.83
A,1599,1544.06,2391.47
A,1600,4525.12,2636.39
A,1601,1446.87,154.95
A,1602,4980.72,3981.06
A,1603,4575.19,2514.5
A,1604,964.7,436.5
A,1605,774.76,1572.72
A,1606,1341.17,329.78
A,1607,746.58,4480.13
A,1608,3993.95,1917.34
A,1609,4981.36,923.9
A,1610,1182.21,2723.5
A,1611,4302.42,2968.15
A,1612,4546.98,1632.24
A,1613,472.19,4212.32
A,1614,1091.74,4038.59
A,1615,4877.64,3825.0
A,1616,2712.11,541.1
A,1617,684.44,1628.09
A,1618,3201.55,4365.2
A,1619,1474.72,3872.55
A,1620,4026.56,1757.4
A,1621,4860.8,3366.74
A,1622,444.93,3235.19
A,1623,657.31,1.99
A,1624,2621.97,1611.16
A,1625,1691.35,3381.77
A,1626,1899.47,620.16
A,1627,1209.26,1801.62
A,1628,3333.97,3478.72
A,1629,607.97,3348.48
A,1630,3508.87,362.87
A,1631,1422.76,1926.11
A,1632,558.87,1949.76
A,1633,3860.61,800.07
A,1634,4645.34,4118.49
A,1635,1278.58,4628.75
A,1636,442.62,1108.81
A,1637,1897.35,4424.81
A,1638,2862.7,935.68
A,1639,2523.22,1311.79
A,1640,974.93,470.2
A,1641,1590.35,4480.57
A,1642,2347.24,1495.87
A,1643,1925.53,2091.95
A,1644,4331.84,3882.81
A,1645,3294.12,4722.83
A,1646,3757.23,3126.24
A,1647,363.69,3663.69
A,1648,334.64,2934.69
A,1649,2807.87,3495.16
A,1650,4374.58,4857.24
A,1651,356.65,3503.48
A,1652,332.58,2062.59
A,1653,2939.15,790.66
A,1654,3722.81,1784.45
A,1655,3938.92,2398.29
A,1656,955.49,4296.18
A,1657,2373.55,3038.67
A,1658,3772.52,1942.18
A,1659,4578.87,4063.0
A,1660,24.23,1768.66
A,1661,1468.23,762.53
A,1662,824.37,1555.75
A,1663,871.52,2316.38
A,1664,745.12,3233.66
A,1665,4090.17,4928.02
A,1666,3127.81,4028.06
A,1667,1937.21,1117.7
A,1668,113.55,3086.87
A,1669,4147.99,284.64
A,1670,3556.73,1134.87
A,1671,3369.14,2547.39
A,1672,4943.89,895.83
A,1673,3767.34,4461.05
A,1674,752.7,2325.02
A,1675,4891.17,3392.46
A,1676,3355.81,3744.88
A,1677,3470.93,2605.92
A,1678,3389.0,4594.12
A,1679,2679.11,3776.83
A,1680,1191.07,622.77
A,1681,45.54,489.16
A,1682,2694.27,4010.91
A,1683,4270.48,1927.43
A,1684,2358.97,1255.85
A,1685,2925.11,685.65
A,1686,2794.19,4294.23
A,1687,506.27,3889.36
A,1688,3399.52,3920.84
A,1689,818.64,4928.54
A,1690,2788.41,1410.47
A,1691,1563.68,3420.1
A,1692,3342.49,697.71
A,1693,1572.2,4382.93
A,1694,557.13,4331.29
A,1695,2728.69,519.43
A,1696,407.76,371.16
A,1697,4093.57,2933.96
A,1698,1089.33,2879.98
A,1699,4853.12,932.98
A,1700,1625.36,1839.91
A,1701,2102.08,4496.85
A,1702,4399.91,4205.52
A,1703,598.26,4061.58
A,1704,3238.61,4581.57
A,1705,4206.4,4468.16
A,1706,3775.48,2750.57
A,1707,988.42,4780.6
A,1708,4059.09,1625.44
A,1709,2146.67,1996.56
A,1710,2438.71,4887.54
A,1711,1370.3,3027.68
A,1712,3527.16,2405.68
A,1713,277.89,2423.03
A,1714,200.66,2572.31
A,1715,2800.03,519.53
A,1716,4067.72,4885.66
A,1717,3303.18,948.51
A,1718,4308.39,2066.83
A,1719,4020.19,4136.97
A,1720,99.45,2510.62
A,1721,1144.33,975.55
A,1722,124.89,3260.53
A,1723,1743.96,2657.19
A,1724,4382.74,4312.97
A,1725,3874.87,4463.89
A,1726,733.31,2856.56
A,1727,3494.28,1737.81
A,1728,469.6,4074.41
A,1729,969.69,1994.22
A,1730,3927.63,3175.23
A,1731,3860.93,666.29
A,1732,1781.55,3686.87
A,1733,400.44,3889.82
A,1734,4447.39,39.91
A,1735,472.22,1992.25
A,1736,2605.25,3009.7
A,1737,1897.11,4928.09
A,1738,3743.22,394.75
A,1739,2902.79,266.62
A,1740,661.73,2620.7
A,1741,3040.29,887.69
A,1742,3697.44,3336.14
A,1743,4786.22,1211.17
A,1744,1391.38,1565.37
A,1745,478.91,233.98
A,1746,1097.14,2025.97
A,1747,209.33,1924.22
A,1748,3649.69,478.03
A,1749,4194.01,1438.02
A,1750,2860.09,2854.14
A,1751,3209.79,4342.84
A,1752,3840.75,1882.62
A,1753,1858.64,2723.61
A,1754,959.45,3566.19
A,1755,2994.6,74.85
A,1756,1171.62,703.07
A,1757,1332.5,1306.93
A,1758,134.95,2973.24
A,1759,1968.85,3445.4
A,1760,3900.65,4189.27
A,1761,2498.44,2882.03
A,1762,4561.0,238.24
A,1763,895.11,579.28
A,1764,2800.37,4972.89
A,1765,1278.4,3265.18
A,1766,1200.74,1464.77
A,1767,2406.53,2807.59
A,1768,4410.91,3697.45
A,1769,2046.94,1814.82
A,1770,1477.5,2062.61
A,1771,251.72,2825.2
A,1772,3570.77,404.06
A,1773,4062.37,394.07
A,1774,693.47,3902.4
A,1775,1789.27,676.45
A,1776,3509.18,748.6
A,1777,2537.37,3670.82
A,1778,355.7,327.77
A,1779,4781.84,3602.52
A,1780,987.51,1279.36
A,1781,4923.24,986.55
A,1782,2287.79,4729.41
A,1783,3874.1,4706.84
A,1784,3296.54,3524.91
A,1785,1896.02,1437.5
A,1786,926.3,154.03
A,1787,1967.9,1838.04
A,1788,3937.55,4673.24
A,1789,4311.26,4156.94
A,1790,1175.87,501.04
A,1791,4885.81,3897.97
A,1792,3183.62,601.95
A,1793,4756.01,452.14
A,1794,3927.4,3735.7
A,1795,2451.89,4083.14
A,1796,3915.61,3444.42
A,1797,827.32,198.14
A,1798,2139.37,4265.17
A,1799,537.41,3841.35
A,1800,1529.95,4355.52
A,1801,2097.54,2168.56
A,1802,2006.38,351.77
A,1803,4750.15,3355.15
A,1804,3780.7,699.34
A,1805,4733.28,682.46
A,1806,1016.5,624.9
A,1807,2426.64,486.47
A,1808,1393.55,1025.27
A,1809,2802.93,1685.84
A,1810,4973.41,3421.96
A,1811,779.45,4560.83
A,1812,1073.02,2812.89
A,1813,2521.88,2481.88
A,1814,4326.72,1769.76
A,1815,4698.66,4672.38
A,1816,4135.83,469.91
A,1817,2626.99,1820.35
A,1818,3403.5,2717.25
A,1819,1891.59,2831.85
A,1820,851.8,1400.86
A,1821,1671.44,3228.06
A,1822,4002.43,1769.43
A,1823,3066.63,3290.72
A,1824,1017.78,340.85
A,1825,3804.59,1114.1
A,1826,1462.24,3851.57
A,1827,3867.95,3107.99
A,1828,3576.07,2536.7
A,1829,1095.54,4193.49
A,1830,2829.89,2268.28
A,1831,4028.43,2010.95
A,1832,1000.67,60.9
A,1833,1546.63,546.6
A,1834,2997.91,606.29
A,1835,2082.96,3676.3
A,1836,4133.69,4971.07
A,1837,834.04,3572.55
A,1838,1750.53,2551.39
A,1839,558.41,4303.59
A,1840,4746.25,4231.17
A,1841,1464.1,3985.87
A,1842,2965.16,3584.56
A,1843,3210.13,284.26
A,1844,1601.96,4519.0
A,1845,3244.28,866.8
A,1846,1621.7,2698.09
A,1847,1.96,3583.52
A,1848,2372.43,4660.49
A,1849,2227.38,3941.53
A,1850,222.8,2520.04
A,1851,292.81,411.48
A,1852,3257.88,128.29
A,1853,1980.41,1491.17
A,1854,3017.53,295.4
A,1855,1357.46,1024.68
A,1856,1978.3,1791.95
A,1857,4447.24,3598.72
A,1858,804.18,42.56
A,1859,4045.79,2416.11
A,1860,1850.77,1262.37
A,1861,3944.63,3478.92
A,1862,2362.02,1216.16
A,1863,2054.6,1435.59
A,1864,4969.11,2250.52
A,1865,1200.12,2090.04
A,1866,324.0,1616.88
A,1867,4080.79,2226.21
A,1868,3938.36,1052.61
A,1869,727.98,2836.88
A,1870,1604.15,1718.96
A,1871,2266.73,1306.56
A,1872,3161.53,2219.59
A,1873,3888.51,4829.75
A,1874,3250.85,1403.24
A,1875,2779.34,2329.86
A,1876,614.7,4811.27
A,1877,2090.76,3960.42
A,1878,3575.4,1813.89
A,1879,3049.47,2041.72
A,1880,3073.69,544.82
A,1881,1522.06,767.0
A,1882,4095.28,4267.42
A,1883,700.68,361.42
A,1884,2711.16,2221.03
A,1885,4660.36,4751.57
A,1886,4314.58,1208.91
A,1887,811.96,131.81
A,1888,3995.65,2638.07
A,1889,317.38,142.42
A,1890,2327.66,2224.85
A,1891,3184.74,3565.88
A,1892,4471.19,3870.25
A,1893,1475.34,512.73
A,1894,4526.12,120.37
A,1895,3650.81,2124.47
A,1896,3003.14,3686.26
A,1897,4763.19,1059.33
A,1898,196.91,1499.73
A,1899,2211.29,3894.11
A,1900,1518.91,3527.09
A,1901,2118.59,1029.82
A,1902,1742.87,3027.77
A,1903,3015.28,4405.79
A,1904,3999.32,1958.95
A,1905,4964.78,937.33
A,1906,1496.51,2907.05
A,1907,4714.06,848.84
A,1908,2360.08,2956.18
A,1909,1295.82,225.02
A,1910,2792.08,187.95
A,1911,835.3,2590.79
A,1912,3570.22,2535.9
A,1913,1748.42,628.32
A,1914,1445.72,4752.63
A,1915,4934.9,2495.92
A,1916,426.78,1423.27
A,1917,3623.51,3800.57
A,1918,106.26,2154.92
A,1919,1823.0,1443.41
A,1920,854.97,2069.55
A,1921,1513.41,2567.17
A,1922,155.59,2713.48
A,1923,627.96,96.1
A,1924,3972.2,3914.35
A,1925,3699.26,2240.72
A,1926,203.91,1986.26
A,1927,1102.04,1330.96
A,1928,2691.79,4527.8
A,1929,2459.6,4206.98
A,1930,1279.35,2386.97
A,1931,2960.07,4246.69
A,1932,2024.05,2468.86
A,1933,510.55,73.24
A,1934,4283.54,913.5
A,1935,742.58,205.15
A,1936,1133.18,4852.41
A,1937,4370.06,722.53
A,1938,3674.54,3268.13
A,1939,2435.2,856.74
A,1940,1907.94,1652.32
A,1941,1656.12,2531.36
A,1942,1053.37,2694.18
A,1943,2292.01,3440.52
A,1944,321.23,2292.54
A,1945,1108.77,578.46
A,1946,4695.32,2616.03
A,1947,164.06,3468.0
A,1948,4109.47,2266.72
A,1949,543.12,2686.74
A,1950,2202.93,554.71
A,1951,812.56,3058.7
A,1952,3171.78,3494.1
A,1953,1107.55,351.5
A,1954,2616.21,379.5
A,1955,2656.43,4423.67
A,1956,2092.61,1602.86
A,1957,2299.04,4627.03
A,1958,730.85,428.71
A,1959,3193.32,4329.87
A,1960,176.84,2070.02
A,1961,4752.01,1990.99
A,1962,4804.72,164.12
A,1963,509.83,3517.15
A,1964,4688.35,902.05
A,1965,1613.06,1407.81
A,1966,2725.01,4748.46
A,1967,3653.81,1353.23
A,1968,839.76,3597.42
A,1969,4359.58,2559.27
A,1970,1586.63,1940.51
A,1971,824.32,4941.73
A,1972,4636.12,1685.11
A,1973,3485.85,3092.46
A,1974,316.99,537.03
A,1975,2737.15,3680.76
A,1976,4073.4,1213.25
A,1977,2509.9,132.91
A,1978,802.7,3821.57
A,1979,3253.98,3007.66
A,1980,2984.27,2590.4
A,1981,663.15,1714.15
A,1982,3766.45,1248.61
A,1983,1698.66,2344.15
A,1984,2949.05,945.81
A,1985,3787.27,2133.43
A,1986,1069.13,634.05
