Feature,Instance,X,Y,Checkin
A,735,24503.84719,60231.321729999996,537
A,736,18658.72128,65479.52366,835
A,737,29395.26203,43468.29423,684
A,738,25058.98204,76421.20857999999,650
A,739,17139.218530000002,62715.5512,688
A,740,19436.15746,64111.53739,377
A,741,23807.68205,63492.89966,469
A,742,17485.173590000002,66827.43998,717
A,743,23806.28502,62099.608770000006,485
A,744,50078.460999999996,39601.065,659
A,745,22766.06295,58250.32222,500
A,746,16555.5765,69940.77652,655
A,747,27050.5332,58004.315010000006,576
A,748,48099.49096,86663.27432000001,670
A,749,28430.513339999998,66764.95807000001,535
A,750,20994.73116,77875.46666,506
A,751,42303.44803,19015.492309999998,560
A,752,20349.60294,61693.72139,415
A,753,17049.21588,66279.67077000001,534
A,754,14176.588240000001,55169.57427999999,565
A,755,38047.8429,1905.796018,598
A,756,25904.038780000003,57355.16028,628
A,757,25032.638280000003,59262.52914,561
A,758,21330.59522,59297.81305,520
A,759,17299.054369999998,56689.74465,573
A,760,33712.18093,40678.6162,474
A,761,31505.31112,42274.455389999996,507
A,762,20681.111269999998,41042.04707,462
A,763,20915.67817,65767.05182000001,597
A,764,37604.54704,63086.60019,608
A,765,13978.247290000001,33988.26275,572
A,766,21408.94409,60805.97709,537
A,767,38273.03583,32103.52548,680
A,768,25901.230919999998,29922.72865,564
A,769,11940.62083,39099.23837,534
A,770,38692.42667,55785.093479999996,707
A,771,20401.3536,64303.88366,620
A,772,32779.53551,30183.54885,623
A,773,12276.97565,59129.37919,625
A,774,20965.58779,60561.384360000004,513
A,775,32036.517610000003,50495.94975,599
A,776,35179.04769,68521.56845,731
A,777,9156.350557,66051.87354,499
A,778,9042.913518000001,37350.59137,569
A,779,30826.91807,51974.844189999996,533
A,780,30804.458710000003,49745.40948,596
A,781,28205.36812,54462.91614,426
A,782,21436.9359,60612.806639999995,575
A,783,50730.066530000004,15245.115609999999,527
A,784,20412.12905,51519.85115,576
A,785,29343.652239999996,23316.709069999997,530
A,786,14832.99481,50049.27649,599
A,787,31461.85214,57476.22594,593
A,788,25365.178190000002,58860.86291,587
A,789,33149.4522,74010.68771,503
A,790,12339.818959999999,46303.72549,427
A,791,52169.89633,54422.252779999995,480
A,792,56427.50097000001,46972.12599,624
A,793,34259.43061,59588.359489999995,457
A,794,4638.532961,41115.878189999996,908
A,795,30459.661360000002,42607.915,542
A,796,30300.44968,76445.18782,619
A,797,13799.937,37690.85605,591
A,798,25134.12859,34760.08696,528
A,799,19250.19904,63181.726389999996,552
A,800,4419.810581000001,37655.27143,548
A,801,5385.758448,34549.341389999994,370
A,802,34708.6439,65652.35686,570
A,803,18875.536969999997,51946.76631,408
A,804,26935.22531,54437.166020000004,662
A,805,18045.215780000002,84152.13641,586
A,806,15109.709780000001,59346.2059,696
A,807,16754.822180000003,43890.38681,667
A,808,24085.467119999998,79477.62087,614
A,809,16093.71054,48836.73764,463
A,810,18176.407769999998,87968.54479,600
A,811,38850.770939999995,26713.63106,457
A,812,26572.96008,49253.61782,551
A,813,33665.64064,95197.18935,525
A,814,16796.97994,72799.41854,523
A,815,26745.13281,60811.05583,571
A,816,59395.201539999995,31420.77975,643
A,817,13051.75246,46339.3658,443
A,818,38344.64345,56366.72097,563
A,819,54184.7466,60872.24578,596
A,820,22757.96795,69510.21937,558
A,821,19917.023,80796.64627000001,666
A,822,16440.4904,68728.44928,547
A,823,23292.41721,69845.44985,679
A,824,12258.19171,65581.63313,691
A,825,38195.58526,1101.461167,737
A,826,10455.09216,63522.67045,476
A,827,33678.66288,38352.38465,806
A,828,47290.3476,72083.93942000001,730
A,829,44298.4258,73465.26853,704
A,830,4928.987039,44142.46400000001,635
A,831,26794.38572,58457.1585,822
A,832,11726.62686,42006.45144,669
A,833,22667.75362,68107.78452,729
A,834,23123.44154,68377.18067,678
A,835,24830.18131,77912.63282,526
A,836,24070.25371,59661.967860000004,633
A,837,21557.84926,53832.015920000005,537
A,838,27731.25158,65315.121620000005,725
A,839,23594.7385,76851.09748,752
A,840,20577.36524,46291.32935,633
A,841,20347.51985,80030.21266,384
A,842,48504.45289,67001.92155,377
A,843,4811.575839,41092.533789999994,580
A,844,48395.10987,65004.47181,511
A,845,39454.24925,36892.78052,502
A,846,11678.744059999999,75732.15897,649
A,847,32700.428819999997,67755.73627000001,687
A,848,10033.6406,57245.17652000001,642
A,849,47794.31112,63388.339920000006,674
A,850,24365.26069,82461.89496,790
A,851,13098.04889,65042.963339999995,575
A,852,23441.82927,62773.255079999995,578
A,853,12964.71747,77360.08558,676
A,854,24378.43494,61990.19304,552
A,855,22433.14055,37894.540389999995,540
A,856,18953.87725,53857.32053,662
A,857,31439.352789999997,42524.6392,636
A,858,21877.25075,61157.79145,700
A,859,20986.77267,46898.10554,500
A,860,46593.1514,62131.25068,490
A,861,23919.32271,77290.00783,502
A,862,23898.12669,55068.222160000005,598
A,863,23639.18804,76863.35997,522
A,864,48836.57736,82254.44611,735
A,865,21993.76105,72664.94321,557
A,866,14122.055030000001,59794.76141,529
A,867,38970.4816,43822.87071,643
A,868,23316.191890000002,58313.97357,582
A,869,18448.372059999998,37993.20834,774
A,870,22489.43099,59584.77319,566
A,871,24884.33364,40324.93073,598
A,872,61980.7512,50901.870539999996,568
A,873,22731.91402,88924.30638,721
A,874,13224.850770000001,59704.246170000006,518
A,875,38301.11521,36299.8595,709
A,876,11138.06607,48408.29662,503
A,877,24644.919830000003,36786.394210000006,586
A,878,20849.50126,61736.222460000005,695
A,879,23944.03428,75209.58301,766
A,880,14466.84262,47990.82614,573
A,881,40256.50705,58095.064139999995,632
A,882,21243.246919999998,56414.90221,743
A,883,23749.63869,55640.761379999996,493
A,884,21854.61051,57943.49261,460
A,885,34267.01623,75870.61042000001,656
A,886,14412.18636,52278.85599,640
A,887,8685.168925,35397.05717,522
A,888,12404.28362,57763.95457,656
A,889,22009.32851,67721.00925,630
A,890,26864.0218,81009.85326,455
A,891,24736.71359,88557.53424,502
A,892,9647.852440999999,36327.837139999996,806
A,893,17544.045159999998,67907.15187999999,499
A,894,16785.95968,46407.57243,705
A,895,19149.05357,77716.03199,550
A,896,41148.25099,57220.89656,485
A,897,16498.34084,70493.72471000001,392
A,898,21781.40772,63849.16906,657
A,899,32628.145210000002,42108.895039999996,570
A,900,12548.3861,76114.51262000001,513
A,901,20943.0198,46806.97773,631
A,902,16683.15779,57879.31778,583
A,903,39681.31087,84046.6968,575
A,904,24624.25023,85958.09748,546
A,905,37086.12158,28397.27905,570
A,906,30422.659630000002,48763.92004,370
A,907,27420.60033,55977.67364,476
A,908,21047.181669999998,70687.46317999999,528
A,909,32956.54155,60103.90764,374
A,910,21356.36413,53426.84134,671
A,911,16495.19513,78305.86789,501
A,912,41959.27727,44343.38622,770
A,913,17638.05695,60089.86313,620
A,914,39784.530889999995,69390.32316,644
A,915,18118.036030000003,62069.91595,577
A,916,31166.17858,74590.43295,535
A,917,31188.64653,94023.37592,506
A,918,17271.606780000002,72399.89072000001,684
A,919,20553.646780000003,61107.38269,500
A,920,41762.06098,65777.22044,478
A,921,17102.44555,64242.036589999996,505
A,922,8913.869498,61080.36289,700
A,923,25233.17336,45177.25797,663
A,924,37562.689289999995,31465.196480000002,544
A,925,31470.55971,51933.7576,696
A,926,12395.68578,62111.7042,640
A,927,22054.15862,67934.48353,544
A,928,38074.23561,55900.90219,517
A,929,32309.55858,86319.13376,529
A,930,33136.26425,54717.365639999996,704
A,931,9585.942615,55252.571639999995,513
A,932,35066.89305,89392.8316,576
A,933,13159.45307,62194.45654,599
A,934,38223.939710000006,32523.034139999996,622
A,935,16281.973740000001,78141.06489,523
A,936,26784.44858,33657.35366,386
A,937,35760.095219999996,44838.37436,484
A,938,23790.798590000002,63143.134620000004,671
A,939,30406.7115,82482.57747,604
A,940,19607.46945,78616.79613999999,518
A,941,27099.27745,42901.06764,765
A,942,38453.104719999996,43341.481569999996,501
A,943,26202.03313,49004.614610000004,630
A,944,33536.62816,57706.183860000005,524
A,945,18766.43037,46546.70327,541
A,946,37982.41572,37810.51837,671
A,947,23823.740690000002,62612.40592999999,551
A,948,33263.35147,46146.08397,509
A,949,16934.15602,42159.3929,598
A,950,24807.98588,57478.80986,547
A,951,18248.66487,65746.62547,579
A,952,48609.07345,99270.48636,649
A,953,24039.81007,63575.629720000004,812
A,954,22505.64903,89927.61437000001,570
A,955,49779.67064,46689.13084,636
A,956,19358.42946,57517.20115,524
A,957,29828.13425,50587.9797,518
A,958,24715.93171,83811.5933,680
A,959,18916.39347,79065.28482,616
A,960,21878.930790000002,61156.67769,675
A,961,21594.6473,60603.885429999995,487
A,962,21754.8223,49714.357860000004,582
A,963,49081.62292,102056.0546,581
A,964,21274.041240000002,56919.82509,597
A,965,33179.16675,46459.44021,704
A,966,27585.07326,45194.198260000005,588
A,967,37140.18325,52437.22146,577
A,968,12789.77404,52520.07403,549
A,969,13653.98102,51972.8617,586
A,970,23438.383169999997,66649.26073,507
A,971,11030.2805,29678.859860000004,495
A,972,21191.46774,55595.91028,601
A,973,24095.024569999998,62406.86161,636
A,974,21977.53817,57344.6798,623
A,975,21263.10286,68354.6159,840
A,976,24207.04282,45388.29313,623
A,977,21846.55353,51516.67694,608
A,978,9883.56467,51094.929619999995,543
A,979,15553.977969999998,71655.07518,495
A,980,21936.76186,68710.07225,546
A,981,11106.76288,72156.97977,655
A,982,21825.53706,59264.40026,692
A,983,41775.515830000004,73550.9055,611
A,984,25726.14928,57532.437379999996,711
A,985,39457.99194,54483.14201,552
A,986,56364.39744,60042.95157999999,563
A,987,6922.606715000001,64062.05305,489
A,988,33682.83818,58202.50852,556
A,989,38913.84126,77227.04701000001,698
A,990,49410.84113,111760.8762,608
A,991,6718.277583,48368.88067,601
A,992,18402.18384,61777.27563,781
A,993,25481.92044,61088.961110000004,601
A,994,59565.89826,39007.70962,538
A,995,20720.33138,59620.29098,597
A,996,20665.07054,61194.5121,766
A,997,20774.14428,39262.749410000004,545
A,998,12927.08356,64915.526970000006,536
A,999,1552.839828,44664.44968,555
A,1000,10142.521429999999,48604.88632,514
A,1001,40354.38622,51816.87968,590
A,1002,17391.83729,72882.07063,505
A,1003,20727.26194,39545.46613,644
A,1004,15486.730730000001,71186.07105,538
A,1005,12389.49899,48769.63362,550
A,1006,7416.774159999999,59126.583660000004,632
A,1007,27249.38615,51273.75485,547
A,1008,30980.061130000002,66163.8732,605
A,1009,30238.57692,79561.75427,632
A,1010,16011.9543,68186.39366,740
A,1011,22344.00897,80997.12299,721
A,1012,12431.29314,63995.62843,483
A,1013,13149.32655,64252.7621,587
A,1014,21379.745430000003,72673.80874,779
A,1015,10315.64128,54986.461070000005,622
A,1016,18588.765580000003,32535.31891,798
A,1017,18811.70655,53042.61658,479
A,1018,29851.15804,49511.86525,521
A,1019,22043.1353,60232.15705,586
A,1020,8638.466808,57737.87032,408
A,1021,48582.70128,101532.3203,601
A,1022,18453.46639,57016.48828,520
A,1023,33012.47175,73529.86658,527
A,1024,12374.02402,53668.43806,595
A,1025,27297.67248,50937.934069999996,553
A,1026,14046.9702,71384.68778,591
A,1027,20521.86291,41228.90251,598
A,1028,29277.275289999998,92301.20298,571
A,1029,63132.435260000006,46122.78412,566
A,1030,44629.72862,59788.22364,660
A,1031,41125.346139999994,33086.730110000004,660
A,1032,30628.272760000003,51067.29724,708
A,1033,42168.82227,94571.74655,526
A,1034,23398.86087,65579.53926,699
A,1035,10045.62587,39160.23898,570
A,1036,16870.768480000002,42548.56275,502
A,1037,23433.75062,38580.61625,514
A,1038,63907.634679999996,45649.48087,462
A,1039,35869.76425,48937.92269,529
A,1040,41292.31479,35571.27144,433
A,1041,27560.857669999998,58283.22267,809
A,1042,14878.07324,36269.36477,575
A,1043,21878.930790000002,61156.67769,546
A,1044,10554.43552,70014.96405,682
A,1045,28905.09237,48485.90339,607
A,1046,20050.79944,26538.54806,588
A,1047,46207.24081,59561.82974,650
A,1048,30545.53765,46171.3329,579
A,1049,21507.14301,64606.893070000006,547
A,1050,18070.190440000002,64889.2868,638
A,1051,41733.00707,42795.973289999994,482
A,1052,6406.129191,63228.31495,636
A,1053,8427.993938,46995.55949,503
A,1054,26550.34904,65131.67427999999,406
A,1055,18628.88097,51967.87206,478
A,1056,39327.36685,25219.9793,676
A,1057,30858.880360000003,56695.77009,638
A,1058,37051.825189999996,38889.428360000005,541
A,1059,35444.17343,41877.90132,515
A,1060,18072.9295,39983.65253,616
A,1061,17704.8959,52891.14529,482
A,1062,35920.45947,40103.61557,550
A,1063,22979.39274,21024.3915,476
A,1064,45840.90421,61505.62968,552
A,1065,45323.691960000004,61886.46862000001,638
A,1066,10568.22024,23293.375809999998,522
A,1067,17400.51154,39202.26113,519
A,1068,28985.3688,48342.5514,357
A,1069,17280.894780000002,70714.97304,602
A,1070,25721.95211,57539.11994,597
A,1071,15993.24298,49664.78443,701
A,1072,24997.929030000003,66775.7504,495
A,1073,38423.30838,56538.36245,808
A,1074,15110.74167,54642.899670000006,694
A,1075,14522.45501,35771.13558,635
A,1076,6736.049664,34084.48044,692
A,1077,18411.41479,52919.04496,759
A,1078,39623.25988,37816.27651,565
A,1079,8117.779829000001,61052.35182999999,587
A,1080,32576.83172,42746.03231,612
A,1081,15779.185459999999,44179.26262,641
A,1082,28092.32096,59108.886020000005,673
A,1083,12686.087,58895.099879999994,575
A,1084,12365.3195,58964.24207000001,550
A,1085,24630.54609,79455.42364,509
A,1086,22460.82637,28407.893180000003,624
A,1087,27666.340119999997,93494.90816,664
A,1088,32766.25747,31309.54859,544
A,1089,33095.49043,51899.46495,415
A,1090,23053.4035,58587.245610000005,641
A,1091,28544.69823,56353.333589999995,754
A,1092,20941.082,61181.13585,575
A,1093,42139.21293,42864.95956,391
A,1094,27064.74572,73400.90437,571
A,1095,9555.172387,59595.554379999994,598
A,1096,7221.145788,63497.7111,690
A,1097,22734.8434,90167.95254,610
A,1098,24917.08081,51648.26762,651
A,1099,49243.68357,29095.03826,619
A,1100,20551.12898,61108.50759,523
A,1101,20477.9062,76191.16155,667
A,1102,33476.87531,40914.44364,588
A,1103,10155.9009,28710.045,752
A,1104,39583.580819999996,48647.15349,899
A,1105,33843.078910000004,67913.44462000001,645
A,1106,21645.359080000002,72253.03039,589
A,1107,28427.99457,52078.01173,566
A,1108,45449.98224,91092.97438,634
A,1109,19223.37086,64731.81234,527
A,1110,43490.85558,59317.10336,626
A,1111,27996.55257,54154.482710000004,562
A,1112,20889.79508,83287.56943999999,603
A,1113,43137.56327,13298.96564,671
A,1114,49059.43044,94147.93878,533
A,1115,23231.16537,63259.2886,657
A,1116,26374.6873,73425.37367,702
A,1117,26790.23001,59175.68931,557
A,1118,25345.19349,60051.68345,554
A,1119,7854.541434000001,50221.88694,827
A,1120,34643.60982,54228.73706,446
A,1121,10592.288040000001,75758.78896,597
A,1122,22696.97118,56103.03841,477
A,1123,20936.91601,34170.84135,690
A,1124,31384.995639999997,76516.61322,553
A,1125,24010.222169999997,95341.03139,356
A,1126,22397.502930000002,64036.993460000005,666
A,1127,43592.73505,62545.37989,680
A,1128,16961.72605,29431.772310000004,601
A,1129,25452.46253,40999.20074,431
A,1130,48374.487310000004,81472.65375,400
A,1131,16807.71223,46362.01967,588
A,1132,39918.04838,35528.75924,394
A,1133,41674.78175,45730.31754,529
A,1134,28988.529089999996,65030.23307,675
A,1135,17519.52614,37702.41687,618
A,1136,20337.96969,89761.60852000001,712
A,1137,17286.88278,74789.62884,717
A,1138,41472.011660000004,43760.90113,619
A,1139,33448.90705,65807.58153,675
A,1140,64229.828779999996,46460.732169999996,755
A,1141,20666.73815,86290.04236,538
A,1142,20792.79998,69440.72077,659
A,1143,21687.93218,33093.46835,611
A,1144,21824.929490000002,69256.48267,626
A,1145,15005.03977,68089.03994,482
A,1146,22024.81876,88188.03338,681
A,1147,27738.777280000002,49592.76874,759
A,1148,46818.38389,71987.87766,672
A,1149,41182.63795,41750.65429,502
A,1150,25056.69248,21151.57169,552
A,1151,41498.66639,67096.15673999999,570
A,1152,22396.87021,60380.67687999999,618
A,1153,9714.718649,72713.81498,731
A,1154,16799.28691,64343.700560000005,700
A,1155,28688.9928,60477.41802999999,450
A,1156,31382.217480000003,73794.08376000001,523
A,1157,20475.6024,39563.24173,666
A,1158,26726.82629,70023.46203,590
A,1159,27419.47128,48415.71426,685
A,1160,5939.062785,39936.66302,547
A,1161,29765.41049,49317.34714,496
A,1162,42265.909510000005,72376.96955,748
A,1163,44972.46661,60148.81442,520
A,1164,26806.99881,55313.60566,714
A,1165,22228.45428,63465.902129999995,457
A,1166,12550.58634,60401.87172,582
A,1167,23606.27232,54925.63867000001,489
A,1168,50344.18391,57286.619510000004,758
A,1169,45896.77222,13582.339469999999,517
A,1170,29524.340969999997,66445.39818999999,501
A,1171,26425.746890000002,29591.3295,547
A,1172,21653.01505,57208.6118,562
A,1173,36828.07542,76568.45872000001,637
A,1174,27564.8697,58465.05505,435
A,1175,23622.36058,80298.69553,567
A,1176,18750.56604,66795.16322999999,616
A,1177,31687.3239,43199.53292,699
A,1178,21153.28048,72657.03552,664
A,1179,42634.80087,35323.95,823
A,1180,36804.22665,95019.1883,497
A,1181,25700.32114,68054.47998999999,664
A,1182,25008.3122,78760.98344,662
A,1183,39356.90131,77031.05874,572
A,1184,31506.82387,43646.39551,422
A,1185,20884.7143,57091.466570000004,440
A,1186,8733.720632999999,29662.97765,525
A,1187,29868.03189,42733.49138,647
A,1188,53774.462929999994,65208.50142000001,550
A,1189,25308.28702,67108.87587999999,647
A,1190,40670.26304,43498.47711,728
A,1191,11634.45815,65561.44067000001,464
A,1192,30481.15942,59890.41108,583
A,1193,25593.421619999997,60589.82977999999,785
A,1194,47156.12271,60404.72295,474
A,1195,28671.616680000003,59093.33794,489
A,1196,30094.450589999997,50381.21024,555
A,1197,21218.31533,66222.02257999999,731
A,1198,34445.25948,68435.43029,353
A,1199,39994.83502,33804.937939999996,485
A,1200,35208.25292,53974.96695,710
A,1201,21211.98255,62985.29262000001,548
A,1202,37796.688669999996,92157.40549,673
A,1203,24003.91091,64279.70394,646
A,1204,22870.64392,69796.24395,493
A,1205,21275.59044,67240.31064,582
